UQID,Category,DateTimeStamp
59216,A,2022-03-23 16:43:55.905896
59217,C,2022-03-23 16:44:19.575968
59218,A,2022-03-23 16:44:25.993988
59219,A,2022-03-23 16:44:55.384672
59220,H,2022-03-23 16:45:11.923269
59221,I,2022-03-23 16:45:37.723961
59222,B,2022-03-23 16:46:04.866430
59223,A,2022-03-23 16:47:35.973354
59224,J,2022-03-23 16:47:36.813439
59225,D,2022-03-23 16:47:52.217089
59226,F,2022-03-23 16:48:38.575423
59227,F,2022-03-23 16:48:39.334946
59228,C,2022-03-23 16:49:06.174072
59229,E,2022-03-23 16:49:16.171222
59230,I,2022-03-23 16:49:49.651687
59231,C,2022-03-23 16:49:57.598249
59232,C,2022-03-23 16:50:10.974594
59233,H,2022-03-23 16:50:43.020176
59234,H,2022-03-23 16:50:50.012081
59235,D,2022-03-23 16:50:53.420344
59236,G,2022-03-23 16:50:56.600273
59237,I,2022-03-23 16:51:45.197879
59238,F,2022-03-23 16:52:04.324008
59239,A,2022-03-23 16:52:05.672267
59240,H,2022-03-23 16:52:29.686171
59241,I,2022-03-23 16:52:31.921360
59242,J,2022-03-23 16:52:48.254479
59243,E,2022-03-23 16:52:51.295013
59244,H,2022-03-23 16:52:55.628201
59245,I,2022-03-23 16:52:57.011189
59246,G,2022-03-23 16:52:58.246138
59247,C,2022-03-23 16:52:58.710925
59248,C,2022-03-23 16:53:12.151973
59249,A,2022-03-23 16:53:31.895873
59250,E,2022-03-23 16:53:50.498934
59251,C,2022-03-23 16:54:19.462170
59252,A,2022-03-23 16:54:25.890816
59253,B,2022-03-23 16:54:30.353119
59254,G,2022-03-23 16:55:01.286228
59255,C,2022-03-23 16:55:08.402994
59256,H,2022-03-23 16:55:38.692689
59257,G,2022-03-23 16:55:42.417543
59258,I,2022-03-23 16:55:44.309112
59259,G,2022-03-23 16:55:54.923309
59260,F,2022-03-23 16:55:58.080110
59261,C,2022-03-23 16:56:29.225733
59262,H,2022-03-23 16:57:00.108862
59263,B,2022-03-23 16:57:23.769631
59264,F,2022-03-23 16:57:37.707861
59265,J,2022-03-23 16:57:48.992597
59266,A,2022-03-23 16:57:50.030861
59267,C,2022-03-23 16:58:05.980374
59268,E,2022-03-23 16:58:24.013728
59269,F,2022-03-23 16:58:44.736100
59270,E,2022-03-23 16:58:51.215138
59271,I,2022-03-23 16:59:15.918296
59272,I,2022-03-23 16:59:43.658532
59273,H,2022-03-23 16:59:49.503974
59274,H,2022-03-23 17:00:09.512404
59275,C,2022-03-23 17:00:09.715488
59276,F,2022-03-23 17:00:16.358149
59277,E,2022-03-23 17:00:27.857392
59278,C,2022-03-23 17:00:44.458901
59279,A,2022-03-23 17:00:53.885329
59280,A,2022-03-23 17:01:32.767382
59281,A,2022-03-23 17:01:56.433657
59282,E,2022-03-23 17:02:35.806846
59283,B,2022-03-23 17:03:02.458055
59284,B,2022-03-23 17:04:02.745180
59285,C,2022-03-23 17:04:13.275123
59286,I,2022-03-23 17:04:29.468582
59287,J,2022-03-23 17:04:32.545044
59288,J,2022-03-23 17:04:34.468963
59289,J,2022-03-23 17:05:16.971635
59290,J,2022-03-23 17:05:31.932693
59291,C,2022-03-23 17:05:34.800846
59292,G,2022-03-23 17:06:01.613205
59293,A,2022-03-23 17:06:05.879658
59294,C,2022-03-23 17:06:06.747139
59295,D,2022-03-23 17:06:09.543890
59296,C,2022-03-23 17:06:35.958364
59297,E,2022-03-23 17:07:11.027098
59298,D,2022-03-23 17:07:21.164070
59299,C,2022-03-23 17:08:25.296575
59300,G,2022-03-23 17:08:34.395597
59301,H,2022-03-23 17:08:39.036519
59302,F,2022-03-23 17:08:46.102748
59303,C,2022-03-23 17:08:59.720658
59304,H,2022-03-23 17:09:13.705251
59305,D,2022-03-23 17:09:44.136726
59306,H,2022-03-23 17:10:01.233808
59307,E,2022-03-23 17:10:15.368244
59308,F,2022-03-23 17:10:36.463517
59309,H,2022-03-23 17:11:10.783316
59310,D,2022-03-23 17:11:25.908211
59311,D,2022-03-23 17:11:52.601832
59312,F,2022-03-23 17:12:05.994708
59313,H,2022-03-23 17:12:16.896420
59314,D,2022-03-23 17:12:33.593302
59315,B,2022-03-23 17:12:34.404367
59316,H,2022-03-23 17:12:39.780802
59317,C,2022-03-23 17:12:57.764125
59318,J,2022-03-23 17:13:06.932684
59319,E,2022-03-23 17:13:18.198886
59320,I,2022-03-23 17:13:34.163698
59321,H,2022-03-23 17:13:48.608688
59322,H,2022-03-23 17:13:49.988428
59323,A,2022-03-23 17:13:53.195065
59324,D,2022-03-23 17:14:09.048809
59325,I,2022-03-23 17:15:21.462636
59326,A,2022-03-23 17:15:34.168957
59327,C,2022-03-23 17:15:36.736810
59328,A,2022-03-23 17:15:44.410454
59329,G,2022-03-23 17:15:52.397413
59330,G,2022-03-23 17:16:09.846626
59331,J,2022-03-23 17:16:51.774690
59332,F,2022-03-23 17:17:08.042983
59333,C,2022-03-23 17:17:08.542741
59334,J,2022-03-23 17:17:10.939915
59335,E,2022-03-23 17:17:23.724016
59336,A,2022-03-23 17:17:27.429894
59337,A,2022-03-23 17:17:36.250557
59338,E,2022-03-23 17:17:45.743424
59339,I,2022-03-23 17:18:30.922712
59340,E,2022-03-23 17:18:53.005585
59341,G,2022-03-23 17:18:53.435330
59342,F,2022-03-23 17:18:56.613650
59343,H,2022-03-23 17:19:18.575267
59344,D,2022-03-23 17:19:37.657378
59345,F,2022-03-23 17:19:39.009269
59346,C,2022-03-23 17:19:41.367185
59347,E,2022-03-23 17:19:42.080457
59348,C,2022-03-23 17:19:56.703949
59349,A,2022-03-23 17:20:01.842374
59350,C,2022-03-23 17:20:01.880344
59351,A,2022-03-23 17:21:50.972830
59352,J,2022-03-23 17:21:58.388558
59353,F,2022-03-23 17:22:33.316574
59354,H,2022-03-23 17:23:00.465910
59355,B,2022-03-23 17:23:02.081696
59356,H,2022-03-23 17:23:04.701721
59357,D,2022-03-23 17:23:16.379686
59358,I,2022-03-23 17:23:39.234957
59359,H,2022-03-23 17:24:13.301047
59360,B,2022-03-23 17:24:46.995993
59361,F,2022-03-23 17:24:59.523399
59362,D,2022-03-23 17:26:07.357540
59363,A,2022-03-23 17:26:08.660882
59364,G,2022-03-23 17:26:20.655012
59365,E,2022-03-23 17:26:23.308874
59366,F,2022-03-23 17:27:30.077170
59367,I,2022-03-23 17:27:42.372309
59368,J,2022-03-23 17:28:16.042011
59369,B,2022-03-23 17:28:52.461131
59370,A,2022-03-23 17:29:53.867551
59371,F,2022-03-23 17:30:10.318483
59372,C,2022-03-23 17:30:18.071800
59373,B,2022-03-23 17:30:23.225614
59374,F,2022-03-23 17:30:29.728069
59375,A,2022-03-23 17:30:33.926273
59376,J,2022-03-23 17:30:39.507268
59377,I,2022-03-23 17:30:42.036234
59378,G,2022-03-23 17:30:43.337071
59379,G,2022-03-23 17:30:51.682641
59380,E,2022-03-23 17:31:17.740758
59381,J,2022-03-23 17:31:22.730430
59382,E,2022-03-23 17:31:47.987771
59383,E,2022-03-23 17:32:18.622838
59384,I,2022-03-23 17:32:22.580102
59385,G,2022-03-23 17:32:37.103531
59386,D,2022-03-23 17:33:18.485971
59387,G,2022-03-23 17:33:33.690500
59388,J,2022-03-23 17:33:38.866066
59389,C,2022-03-23 17:34:45.925139
59390,F,2022-03-23 17:34:49.837653
59391,I,2022-03-23 17:35:31.425011
59392,I,2022-03-23 17:35:45.878885
59393,H,2022-03-23 17:35:47.387575
59394,E,2022-03-23 17:35:48.672486
59395,C,2022-03-23 17:36:32.186888
59396,C,2022-03-23 17:36:38.635372
59397,H,2022-03-23 17:36:48.041770
59398,D,2022-03-23 17:37:00.995193
59399,D,2022-03-23 17:37:02.978220
59400,A,2022-03-23 17:37:19.458783
59401,F,2022-03-23 17:37:29.986959
59402,A,2022-03-23 17:37:57.420931
59403,G,2022-03-23 17:38:08.445723
59404,E,2022-03-23 17:38:35.267130
59405,A,2022-03-23 17:38:42.489220
59406,F,2022-03-23 17:39:05.806496
59407,B,2022-03-23 17:39:09.637052
59408,G,2022-03-23 17:39:10.340971
59409,J,2022-03-23 17:39:29.959306
59410,H,2022-03-23 17:39:32.006749
59411,D,2022-03-23 17:39:38.177194
59412,B,2022-03-23 17:39:58.737135
59413,I,2022-03-23 17:40:47.864385
59414,A,2022-03-23 17:41:15.207717
59415,H,2022-03-23 17:41:17.569792
59416,I,2022-03-23 17:41:24.007460
59417,B,2022-03-23 17:41:45.018690
59418,I,2022-03-23 17:41:50.708983
59419,H,2022-03-23 17:42:20.699022
59420,H,2022-03-23 17:42:27.763225
59421,E,2022-03-23 17:42:28.048770
59422,C,2022-03-23 17:42:58.841954
59423,D,2022-03-23 17:43:01.159638
59424,I,2022-03-23 17:43:10.023692
59425,C,2022-03-23 17:43:15.559151
59426,F,2022-03-23 17:43:50.928206
59427,I,2022-03-23 17:43:52.448818
59428,B,2022-03-23 17:45:05.042195
59429,D,2022-03-23 17:45:29.241171
59430,C,2022-03-23 17:45:42.208567
59431,B,2022-03-23 17:45:43.439052
59432,B,2022-03-23 17:45:59.079292
59433,D,2022-03-23 17:46:14.983369
59434,J,2022-03-23 17:46:31.271969
59435,F,2022-03-23 17:46:55.180236
59436,J,2022-03-23 17:47:07.971147
59437,H,2022-03-23 17:47:33.267887
59438,G,2022-03-23 17:47:51.132704
59439,F,2022-03-23 17:48:13.526532
59440,C,2022-03-23 17:48:14.276997
59441,I,2022-03-23 17:48:17.681609
59442,G,2022-03-23 17:48:48.880696
59443,C,2022-03-23 17:49:32.213575
59444,F,2022-03-23 17:49:39.683496
59445,F,2022-03-23 17:49:42.121608
59446,C,2022-03-23 17:49:42.542802
59447,C,2022-03-23 17:50:01.909012
59448,J,2022-03-23 17:50:55.150320
59449,I,2022-03-23 17:51:06.759794
59450,H,2022-03-23 17:51:14.126780
59451,C,2022-03-23 17:51:14.623979
59452,G,2022-03-23 17:51:20.657242
59453,G,2022-03-23 17:51:33.905309
59454,H,2022-03-23 17:51:35.725099
59455,B,2022-03-23 17:51:44.230171
59456,B,2022-03-23 17:51:44.877048
59457,J,2022-03-23 17:52:10.777028
59458,I,2022-03-23 17:52:16.067984
59459,I,2022-03-23 17:52:29.975919
59460,I,2022-03-23 17:52:47.935725
59461,J,2022-03-23 17:53:55.665894
59462,C,2022-03-23 17:54:05.515064
59463,I,2022-03-23 17:54:07.992199
59464,D,2022-03-23 17:54:13.691065
59465,B,2022-03-23 17:54:55.095420
59466,I,2022-03-23 17:55:17.045727
59467,F,2022-03-23 17:55:48.617150
59468,F,2022-03-23 17:55:56.647912
59469,G,2022-03-23 17:56:08.469256
59470,E,2022-03-23 17:56:14.328684
59471,F,2022-03-23 17:56:22.029854
59472,C,2022-03-23 17:56:46.104783
59473,F,2022-03-23 17:56:59.257912
59474,C,2022-03-23 17:57:53.494518
59475,D,2022-03-23 17:58:09.963506
59476,C,2022-03-23 17:58:16.062670
59477,E,2022-03-23 17:58:29.923382
59478,A,2022-03-23 17:58:32.016929
59479,G,2022-03-23 17:58:54.802980
59480,C,2022-03-23 17:59:24.327256
59481,A,2022-03-23 17:59:30.724701
59482,J,2022-03-23 17:59:33.083749
59483,I,2022-03-23 18:00:22.667663
59484,A,2022-03-23 18:00:47.463293
59485,B,2022-03-23 18:00:49.864861
59486,F,2022-03-23 18:00:54.041492
59487,D,2022-03-23 18:00:55.736795
59488,C,2022-03-23 18:01:12.426368
59489,A,2022-03-23 18:01:23.858276
59490,A,2022-03-23 18:01:29.310035
59491,J,2022-03-23 18:01:38.705015
59492,A,2022-03-23 18:01:40.902256
59493,E,2022-03-23 18:01:46.286293
59494,E,2022-03-23 18:01:59.044752
59495,H,2022-03-23 18:01:59.416787
59496,G,2022-03-23 18:02:03.958528
59497,E,2022-03-23 18:02:31.460481
59498,I,2022-03-23 18:02:40.318916
59499,A,2022-03-23 18:03:12.158031
59500,J,2022-03-23 18:03:41.633308
59501,A,2022-03-23 18:03:53.318046
59502,B,2022-03-23 18:04:40.149716
59503,E,2022-03-23 18:04:51.948541
59504,F,2022-03-23 18:04:56.523880
59505,D,2022-03-23 18:05:05.182125
59506,C,2022-03-23 18:06:23.480321
59507,H,2022-03-23 18:06:55.054930
59508,H,2022-03-23 18:07:21.883578
59509,H,2022-03-23 18:07:59.466007
59510,J,2022-03-23 18:08:26.028442
59511,H,2022-03-23 18:08:29.026794
59512,B,2022-03-23 18:08:39.924594
59513,E,2022-03-23 18:09:08.411000
59514,F,2022-03-23 18:09:23.955726
59515,F,2022-03-23 18:09:38.349165
59516,E,2022-03-23 18:09:54.956909
59517,G,2022-03-23 18:10:06.869311
59518,D,2022-03-23 18:10:21.408390
59519,J,2022-03-23 18:11:18.560987
59520,F,2022-03-23 18:11:42.762616
59521,A,2022-03-23 18:12:29.493008
59522,I,2022-03-23 18:12:53.435428
59523,B,2022-03-23 18:12:57.093969
59524,E,2022-03-23 18:13:00.278340
59525,C,2022-03-23 18:13:47.404340
59526,A,2022-03-23 18:14:28.092855
59527,C,2022-03-23 18:14:29.128991
59528,A,2022-03-23 18:14:51.672091
59529,J,2022-03-23 18:14:55.591909
59530,I,2022-03-23 18:15:18.308434
59531,H,2022-03-23 18:15:28.196938
59532,C,2022-03-23 18:15:40.486265
59533,C,2022-03-23 18:15:50.611568
59534,G,2022-03-23 18:16:28.123992
59535,F,2022-03-23 18:16:30.537228
59536,F,2022-03-23 18:16:36.456823
59537,C,2022-03-23 18:16:38.052238
59538,H,2022-03-23 18:16:46.260685
59539,H,2022-03-23 18:16:49.462343
59540,A,2022-03-23 18:17:06.906896
59541,G,2022-03-23 18:18:00.504003
59542,C,2022-03-23 18:18:07.815301
59543,G,2022-03-23 18:18:09.078452
59544,E,2022-03-23 18:18:52.340879
59545,A,2022-03-23 18:18:59.529490
59546,D,2022-03-23 18:19:28.138877
59547,F,2022-03-23 18:21:26.607187
59548,D,2022-03-23 18:21:38.441511
59549,A,2022-03-23 18:21:42.840626
59550,I,2022-03-23 18:21:56.038395
59551,D,2022-03-23 18:21:57.782409
59552,F,2022-03-23 18:22:32.028618
59553,D,2022-03-23 18:22:37.558143
59554,I,2022-03-23 18:22:57.379018
59555,C,2022-03-23 18:22:57.444575
59556,B,2022-03-23 18:23:24.596695
59557,J,2022-03-23 18:23:48.536132
59558,B,2022-03-23 18:24:19.682853
59559,B,2022-03-23 18:25:13.101255
59560,G,2022-03-23 18:25:22.877521
59561,E,2022-03-23 18:25:24.263723
59562,C,2022-03-23 18:26:09.549024
59563,H,2022-03-23 18:26:26.658851
59564,G,2022-03-23 18:26:54.844279
59565,H,2022-03-23 18:26:56.144662
59566,E,2022-03-23 18:27:01.917341
59567,C,2022-03-23 18:27:06.418909
59568,H,2022-03-23 18:27:27.878198
59569,J,2022-03-23 18:27:28.318073
59570,F,2022-03-23 18:27:45.499659
59571,D,2022-03-23 18:28:08.298347
59572,I,2022-03-23 18:28:12.173091
59573,C,2022-03-23 18:28:29.937635
59574,D,2022-03-23 18:28:30.388366
59575,C,2022-03-23 18:29:12.589716
59576,E,2022-03-23 18:29:59.750109
59577,I,2022-03-23 18:30:40.671846
59578,D,2022-03-23 18:30:56.634002
59579,B,2022-03-23 18:30:57.457722
59580,D,2022-03-23 18:31:04.111720
59581,G,2022-03-23 18:31:04.863367
59582,I,2022-03-23 18:31:32.797338
59583,I,2022-03-23 18:32:06.092181
59584,D,2022-03-23 18:32:08.294216
59585,C,2022-03-23 18:32:44.471441
59586,H,2022-03-23 18:32:49.904608
59587,J,2022-03-23 18:33:12.966922
59588,I,2022-03-23 18:33:16.366431
59589,E,2022-03-23 18:34:50.142805
59590,G,2022-03-23 18:34:54.841810
59591,I,2022-03-23 18:35:10.656292
59592,H,2022-03-23 18:35:12.301875
59593,D,2022-03-23 18:35:34.845234
59594,A,2022-03-23 18:36:20.042117
59595,F,2022-03-23 18:36:20.670751
59596,H,2022-03-23 18:36:23.079707
59597,C,2022-03-23 18:36:25.788268
59598,C,2022-03-23 18:36:39.864054
59599,J,2022-03-23 18:36:54.028327
59600,H,2022-03-23 18:36:55.339171
59601,G,2022-03-23 18:36:58.446590
59602,E,2022-03-23 18:36:58.767877
59603,D,2022-03-23 18:37:10.482247
59604,F,2022-03-23 18:37:17.693019
59605,C,2022-03-23 18:38:04.355176
59606,B,2022-03-23 18:40:26.776949
59607,I,2022-03-23 18:40:36.860092
59608,E,2022-03-23 18:40:37.373316
59609,D,2022-03-23 18:40:59.189298
59610,J,2022-03-23 18:41:00.687893
59611,F,2022-03-23 18:41:02.717420
59612,G,2022-03-23 18:41:13.790866
59613,H,2022-03-23 18:41:22.743167
59614,A,2022-03-23 18:41:59.728760
59615,C,2022-03-23 18:42:18.111689
59616,C,2022-03-23 18:42:54.090077
59617,J,2022-03-23 18:42:59.814178
59618,C,2022-03-23 18:43:02.555318
59619,B,2022-03-23 18:43:11.114854
59620,H,2022-03-23 18:43:23.797819
59621,E,2022-03-23 18:43:24.070183
59622,H,2022-03-23 18:43:45.209159
59623,G,2022-03-23 18:44:02.971530
59624,E,2022-03-23 18:44:14.516686
59625,G,2022-03-23 18:44:15.288644
59626,G,2022-03-23 18:44:20.430591
59627,D,2022-03-23 18:44:22.198387
59628,B,2022-03-23 18:44:39.151420
59629,C,2022-03-23 18:44:52.698171
59630,H,2022-03-23 18:45:03.703651
59631,J,2022-03-23 18:45:08.872498
59632,D,2022-03-23 18:45:50.506773
59633,A,2022-03-23 18:45:52.888959
59634,J,2022-03-23 18:45:57.644706
59635,G,2022-03-23 18:46:34.646341
59636,B,2022-03-23 18:47:01.346330
59637,H,2022-03-23 18:47:07.053739
59638,I,2022-03-23 18:47:19.016345
59639,G,2022-03-23 18:47:20.511192
59640,D,2022-03-23 18:47:28.455491
59641,G,2022-03-23 18:47:47.388374
59642,A,2022-03-23 18:47:53.524075
59643,B,2022-03-23 18:48:01.470531
59644,D,2022-03-23 18:48:02.884212
59645,H,2022-03-23 18:48:16.479153
59646,D,2022-03-23 18:48:20.999839
59647,I,2022-03-23 18:48:49.596199
59648,I,2022-03-23 18:49:01.675714
59649,E,2022-03-23 18:49:24.147775
59650,A,2022-03-23 18:49:38.875232
59651,B,2022-03-23 18:49:53.285584
59652,E,2022-03-23 18:49:55.978453
59653,E,2022-03-23 18:50:02.837693
59654,D,2022-03-23 18:50:59.693639
59655,F,2022-03-23 18:51:14.696500
59656,J,2022-03-23 18:51:21.183479
59657,I,2022-03-23 18:51:32.153199
59658,E,2022-03-23 18:51:35.336952
59659,E,2022-03-23 18:51:37.278474
59660,D,2022-03-23 18:51:59.323421
59661,D,2022-03-23 18:52:00.048279
59662,E,2022-03-23 18:52:09.896584
59663,H,2022-03-23 18:52:32.829510
59664,D,2022-03-23 18:52:49.540767
59665,D,2022-03-23 18:53:08.125409
59666,G,2022-03-23 18:53:50.715851
59667,E,2022-03-23 18:53:51.378850
59668,J,2022-03-23 18:54:21.543163
59669,I,2022-03-23 18:54:22.688934
59670,A,2022-03-23 18:54:35.952735
59671,D,2022-03-23 18:54:37.722775
59672,J,2022-03-23 18:55:24.495231
59673,G,2022-03-23 18:55:43.057545
59674,F,2022-03-23 18:56:00.569765
59675,B,2022-03-23 18:56:12.433329
59676,E,2022-03-23 18:56:19.465593
59677,F,2022-03-23 18:56:26.992318
59678,D,2022-03-23 18:56:29.643821
59679,I,2022-03-23 18:56:31.563588
59680,J,2022-03-23 18:56:37.913149
59681,J,2022-03-23 18:56:50.131338
59682,I,2022-03-23 18:57:03.085429
59683,H,2022-03-23 18:57:17.513856
59684,A,2022-03-23 18:57:32.588603
59685,H,2022-03-23 18:57:37.945301
59686,J,2022-03-23 18:58:31.467310
59687,D,2022-03-23 18:58:44.379242
59688,F,2022-03-23 18:58:59.387349
59689,J,2022-03-23 18:59:04.447223
59690,J,2022-03-23 18:59:30.812206
59691,H,2022-03-23 19:00:02.634280
59692,A,2022-03-23 19:01:02.855846
59693,C,2022-03-23 19:01:43.341281
59694,H,2022-03-23 19:01:49.850595
59695,I,2022-03-23 19:01:53.502265
59696,F,2022-03-23 19:02:16.844989
59697,I,2022-03-23 19:02:18.369146
59698,E,2022-03-23 19:02:31.857433
59699,E,2022-03-23 19:02:35.516240
59700,E,2022-03-23 19:02:56.376328
59701,H,2022-03-23 19:03:02.340425
59702,E,2022-03-23 19:03:15.456308
59703,B,2022-03-23 19:03:20.853333
59704,H,2022-03-23 19:03:36.179033
59705,H,2022-03-23 19:03:55.626189
59706,I,2022-03-23 19:03:55.932625
59707,J,2022-03-23 19:04:31.297522
59708,E,2022-03-23 19:04:59.457131
59709,G,2022-03-23 19:05:00.528384
59710,A,2022-03-23 19:05:10.900336
59711,G,2022-03-23 19:05:57.255437
59712,D,2022-03-23 19:06:02.038813
59713,A,2022-03-23 19:06:02.278062
59714,J,2022-03-23 19:06:49.439359
59715,C,2022-03-23 19:07:00.358375
59716,F,2022-03-23 19:07:08.464510
59717,B,2022-03-23 19:07:09.917167
59718,D,2022-03-23 19:07:24.521800
59719,A,2022-03-23 19:07:26.843631
59720,J,2022-03-23 19:07:45.244092
59721,G,2022-03-23 19:08:55.450801
59722,G,2022-03-23 19:08:58.215372
59723,C,2022-03-23 19:09:21.009504
59724,H,2022-03-23 19:09:29.898235
59725,A,2022-03-23 19:09:32.489271
59726,A,2022-03-23 19:09:54.447072
59727,D,2022-03-23 19:10:15.089038
59728,D,2022-03-23 19:10:35.310254
59729,C,2022-03-23 19:11:21.720054
59730,B,2022-03-23 19:11:35.389376
59731,H,2022-03-23 19:12:10.056076
59732,E,2022-03-23 19:12:17.290991
59733,H,2022-03-23 19:12:26.687318
59734,B,2022-03-23 19:12:44.949577
59735,C,2022-03-23 19:13:42.049150
59736,F,2022-03-23 19:13:50.288730
59737,B,2022-03-23 19:14:17.677548
59738,C,2022-03-23 19:14:24.739199
59739,H,2022-03-23 19:14:32.188118
59740,J,2022-03-23 19:14:49.310658
59741,E,2022-03-23 19:14:53.406262
59742,G,2022-03-23 19:15:17.384269
59743,H,2022-03-23 19:16:02.381791
59744,E,2022-03-23 19:16:03.204424
59745,B,2022-03-23 19:16:16.807062
59746,G,2022-03-23 19:16:22.265299
59747,G,2022-03-23 19:16:35.223160
59748,G,2022-03-23 19:16:41.782082
59749,F,2022-03-23 19:16:57.539473
59750,G,2022-03-23 19:17:02.951305
59751,G,2022-03-23 19:19:05.333475
59752,E,2022-03-23 19:19:15.107331
59753,J,2022-03-23 19:19:40.633712
59754,J,2022-03-23 19:19:53.250556
59755,F,2022-03-23 19:20:58.228519
59756,I,2022-03-23 19:21:13.314093
59757,A,2022-03-23 19:21:27.491029
59758,B,2022-03-23 19:21:35.146320
59759,I,2022-03-23 19:21:44.335434
59760,B,2022-03-23 19:21:53.222139
59761,C,2022-03-23 19:21:56.563141
59762,C,2022-03-23 19:22:12.959229
59763,H,2022-03-23 19:22:35.908093
59764,B,2022-03-23 19:22:47.501846
59765,B,2022-03-23 19:22:49.189238
59766,B,2022-03-23 19:23:03.369907
59767,E,2022-03-23 19:23:45.224873
59768,F,2022-03-23 19:24:09.892046
59769,D,2022-03-23 19:24:28.249556
59770,I,2022-03-23 19:24:32.037083
59771,F,2022-03-23 19:24:43.030837
59772,J,2022-03-23 19:24:46.909263
59773,J,2022-03-23 19:24:59.238537
59774,H,2022-03-23 19:25:01.289902
59775,E,2022-03-23 19:25:02.011716
59776,J,2022-03-23 19:25:33.322335
59777,E,2022-03-23 19:25:37.134710
59778,G,2022-03-23 19:26:00.417377
59779,J,2022-03-23 19:26:09.950773
59780,H,2022-03-23 19:26:10.670133
59781,H,2022-03-23 19:26:45.979646
59782,F,2022-03-23 19:26:50.331782
59783,C,2022-03-23 19:26:55.531767
59784,B,2022-03-23 19:27:07.399781
59785,A,2022-03-23 19:27:19.547077
59786,I,2022-03-23 19:27:43.665394
59787,I,2022-03-23 19:27:57.713075
59788,J,2022-03-23 19:28:05.178062
59789,D,2022-03-23 19:28:07.713891
59790,G,2022-03-23 19:28:10.414750
59791,J,2022-03-23 19:28:35.851597
59792,I,2022-03-23 19:28:49.818626
59793,B,2022-03-23 19:29:06.817936
59794,G,2022-03-23 19:29:24.417473
59795,B,2022-03-23 19:29:24.677499
59796,B,2022-03-23 19:29:39.539649
59797,G,2022-03-23 19:29:48.669839
59798,D,2022-03-23 19:29:58.933255
59799,H,2022-03-23 19:30:05.263893
59800,G,2022-03-23 19:30:24.791957
59801,J,2022-03-23 19:30:32.645821
59802,J,2022-03-23 19:30:57.636844
59803,J,2022-03-23 19:31:02.223462
59804,I,2022-03-23 19:31:04.573199
59805,E,2022-03-23 19:32:17.698683
59806,F,2022-03-23 19:32:33.026747
59807,F,2022-03-23 19:33:18.387039
59808,C,2022-03-23 19:33:49.579724
59809,E,2022-03-23 19:34:04.850943
59810,H,2022-03-23 19:34:19.124080
59811,E,2022-03-23 19:34:34.712663
59812,F,2022-03-23 19:35:01.901149
59813,E,2022-03-23 19:35:40.835809
59814,F,2022-03-23 19:35:50.779200
59815,C,2022-03-23 19:36:06.854249
59816,D,2022-03-23 19:36:12.950511
59817,G,2022-03-23 19:36:26.955901
59818,C,2022-03-23 19:36:34.331240
59819,A,2022-03-23 19:37:07.775877
59820,D,2022-03-23 19:37:15.864771
59821,B,2022-03-23 19:37:20.062558
59822,B,2022-03-23 19:37:24.306486
59823,A,2022-03-23 19:37:25.313306
59824,H,2022-03-23 19:37:26.542291
59825,D,2022-03-23 19:37:36.190892
59826,J,2022-03-23 19:37:52.937483
59827,C,2022-03-23 19:38:37.606902
59828,B,2022-03-23 19:39:19.262268
59829,J,2022-03-23 19:40:08.297554
59830,D,2022-03-23 19:40:22.404718
59831,C,2022-03-23 19:40:22.787925
59832,E,2022-03-23 19:41:21.092642
59833,F,2022-03-23 19:41:24.271878
59834,C,2022-03-23 19:41:56.526899
59835,C,2022-03-23 19:42:47.557979
59836,D,2022-03-23 19:42:59.747116
