UQID,Category,DateTimeIncrement
16193,F,170155.69700000001
16211,F,385617.8
16213,F,20755.661
16215,F,42021.310999999994
16239,F,529378.5719999999
16243,F,29990.16
16246,F,97544.754
16249,F,43321.623
16257,F,144103.16700000002
16263,F,81520.591
16265,F,37634.659
16282,F,295934.56700000004
16299,F,216879.019
16300,F,22317.004
16322,F,514694.5040000001
16325,F,86362.109
16333,F,131150.011
16344,F,226461.144
16352,F,111342.946
16353,F,51961.984000000004
16403,F,811922.546
16431,F,635322.657
16432,F,12054.199999999999
16440,F,82124.334
16454,F,313529.33
16460,F,47946.128000000004
16482,F,293375.664
16483,F,15770.433
16506,F,352683.47
16513,F,163890.943
16522,F,112672.63
16550,F,587722.3350000001
16555,F,92396.114
16558,F,44264.638
16560,F,20580.959
16568,F,130711.013
16569,F,7238.414
16570,F,4103.393999999999
16572,F,39585.604
16573,F,6378.084000000001
16591,F,324765.781
16610,F,320856.312
16613,F,51557.384999999995
16615,F,116374.407
16618,F,17403.737
16621,F,46778.579999999994
16639,F,230057.82
16649,F,164838.17799999999
16652,F,15702.632
16656,F,101941.129
16712,F,973775.796
16714,F,4658.075
16760,F,1160560.9409999999
16767,F,59210.804000000004
16775,F,30671.373
16776,F,137.687
16777,F,30124.277
16787,F,185238.262
16805,F,277306.81
16812,F,133285.52
16815,F,76494.298
16821,F,177851.033
16825,F,210828.383
16834,F,135204.698
16848,F,348071.736
16852,F,64133.836
16883,F,547434.307
16887,F,75236.764
16893,F,171404.134
16897,F,67575.125
16900,F,61306.319
16904,F,80858.817
16911,F,140413.331
16921,F,152806.172
16922,F,9256.724999999999
16951,F,521705.42
16969,F,408490.34
16974,F,52737.60999999999
17002,F,367734.20599999995
17003,F,6005.286
17009,F,114452.377
17061,F,960571.995
17070,F,187222.525
17080,F,183730.44400000002
17094,F,238633.087
17096,F,17167.954
17097,F,22340.389
17103,F,94883.81599999999
17112,F,82233.28499999999
17114,F,30842.437
17116,F,72637.27799999999
17129,F,288467.298
17132,F,70232.151
17135,F,89327.534
17144,F,199431.674
17146,F,90212.467
17149,F,50123.969000000005
17150,F,17736.889000000003
17159,F,151653.771
17163,F,30167.38
17164,F,16189.143000000002
17168,F,45194.491
17172,F,85807.79800000001
17175,F,17693.769
17178,F,27185.002
17199,F,451742.431
17203,F,94944.659
17213,F,119873.407
17220,F,50263.965
17225,F,135762.642
17234,F,157113.157
17238,F,32977.704000000005
17244,F,105456.069
17246,F,6057.866
17250,F,132236.402
17252,F,28743.443
17257,F,121281.25300000001
17305,F,906226.367
17306,F,4726.950000000001
17307,F,10476.964
17320,F,174480.00999999998
17332,F,217800.042
17338,F,143380.95799999998
17341,F,20675.827999999998
17352,F,183429.29499999998
17356,F,139160.75
17358,F,70184.632
17364,F,53834.367999999995
17366,F,46989.131
17373,F,120821.512
17374,F,4940.978999999999
17381,F,110848.273
17403,F,324363.339
17411,F,176528.037
17417,F,121296.007
17421,F,103519.80399999999
17424,F,63510.98
17427,F,25371.478
17433,F,76390.80900000001
17439,F,83757.92199999999
17463,F,403145.25700000004
17466,F,64396.305
17474,F,120948.601
17480,F,78660.634
17502,F,327923.222
17516,F,168574.471
17530,F,185935.303
17539,F,171877.022
17553,F,320716.951
17570,F,290993.113
17627,F,1064962.775
17641,F,280333.602
17656,F,236874.52099999998
17661,F,133577.754
17672,F,196033.927
17675,F,48929.204
17678,F,46943.428
17681,F,19950.34
17682,F,66795.058
17703,F,295795.092
17705,F,55309.893000000004
17742,F,685071.1529999999
17745,F,89838.264
17766,F,218662.992
17768,F,4718.193
17770,F,15052.538
17777,F,146275.185
17790,F,149136.77300000002
17799,F,198516.2
17804,F,161114.542
17817,F,257142.07699999996
17831,F,198687.244
17849,F,250761.241
17850,F,13669.382000000001
17855,F,114756.235
17867,F,293824.321
17898,F,373170.621
17902,F,93681.686
17920,F,405879.685
17932,F,155390.796
17986,F,887609.278
17987,F,9073.378999999999
17994,F,137454.601
18009,F,197653.09600000002
18014,F,134863.449
18022,F,138165.572
18039,F,153095.148
18067,F,309145.75200000004
18075,F,72264.893
18084,F,235645.324
18088,F,56069.663
18104,F,158656.609
18107,F,21734.645
18108,F,57510.019
18123,F,281091.038
18132,F,135924.80800000002
18135,F,27312.606
18148,F,193185.157
18153,F,86253.60399999999
18155,F,50826.132
18181,F,384249.268
18188,F,118903.25
18203,F,198584.73799999998
18212,F,183937.501
18229,F,292584.949
18232,F,73728.265
18234,F,28203.336
18240,F,103994.80099999999
18246,F,166962.728
18271,F,423298.851
18329,F,987473.957
18346,F,175744.276
18351,F,48652.492000000006
18364,F,250412.57100000003
18381,F,302085.93200000003
18389,F,161317.65300000002
18393,F,54742.635
18395,F,69082.958
18401,F,47650.871
18402,F,35232.386
18406,F,95343.80799999999
18409,F,100324.55500000001
18411,F,25341.718
18417,F,85829.246
18428,F,176599.794
18446,F,304669.40499999997
18468,F,329275.98
18470,F,2600.924
18483,F,207593.534
18489,F,78690.04800000001
18491,F,124884.613
18501,F,48724.452
18526,F,489504.491
18543,F,248179.06
18544,F,27375.834000000003
18550,F,47262.397
18560,F,136396.169
18561,F,17396.822
18568,F,108072.64000000001
18574,F,33445.814
18576,F,98503.72
18577,F,3824.831
18583,F,60020.6
18609,F,522991.119
18616,F,134380.12800000003
18623,F,128323.612
18627,F,71601.298
18656,F,401505.299
18670,F,374338.446
18672,F,70328.13500000001
18702,F,428582.948
18709,F,121276.264
18712,F,58363.915
18714,F,20218.209000000003
18716,F,72807.575
18717,F,40931.239
18719,F,2779.573
18727,F,165419.26799999998
18739,F,245878.76
18747,F,157957.01
18750,F,87090.42599999999
18779,F,340781.74
18785,F,182124.495
18789,F,28614.791
18817,F,605724.92
18820,F,60401.278
18840,F,376579.184
18857,F,349725.713
18876,F,491079.51200000005
18889,F,265438.86500000005
18916,F,571723.201
18922,F,49242.463
18958,F,777871.1449999999
18967,F,164733.301
18989,F,399260.364
18990,F,43015.082
18991,F,46629.443
18993,F,11518.546
19001,F,120706.74699999999
19053,F,889812.805
19062,F,245684.39599999998
19068,F,97555.98000000001
19073,F,95450.051
19083,F,117272.231
19091,F,114028.42
19103,F,205190.949
19123,F,468288.45999999996
19126,F,66260.798
19132,F,114834.462
19133,F,14701.91
19136,F,79298.697
19143,F,137849.356
19145,F,41427.864
19148,F,20717.625
19174,F,440056.175
19212,F,493117.126
19225,F,116984.621
19228,F,22747.371000000003
19241,F,297155.684
19245,F,56041.951
19264,F,292153.54000000004
19283,F,378926.207
19285,F,59025.541
19297,F,155708.443
19309,F,182214.54
19314,F,147959.512
19326,F,188522.731
19331,F,99691.012
19333,F,10504.809
19342,F,94524.075
19359,F,269612.99000000005
19365,F,129171.45099999999
19382,F,190682.097
19383,F,79.681
19395,F,187007.962
19398,F,71779.763
19405,F,132165.378
19408,F,44378.786
19426,F,310196.687
19435,F,156459.875
19439,F,50066.193
19450,F,329859.81
19456,F,155740.887
19476,F,347943.69899999996
19478,F,12271.288
19481,F,81786.976
19494,F,219272.28
19509,F,184171.22699999998
19511,F,30247.657
19526,F,224481.312
19529,F,23903.76
19537,F,159869.053
19541,F,74084.367
19542,F,35240.009
19548,F,162108.615
19549,F,18879.98
19555,F,78806.719
19570,F,274488.458
19582,F,123072.266
19612,F,453244.645
19618,F,139555.494
19619,F,10410.152
19650,F,600625.507
19680,F,408448.268
19686,F,50343.59
19692,F,96982.651
19701,F,94849.603
19710,F,89884.58099999999
19713,F,43520.295
19718,F,97739.099
19723,F,160555.81100000002
19736,F,290284.81799999997
19750,F,230929.82499999998
19755,F,60976.923
19764,F,91364.974
19773,F,156513.821
19800,F,550454.05
19821,F,423573.83900000004
19823,F,15030.806999999999
19824,F,15980.829
19844,F,304952.023
19848,F,27199.379
19849,F,93063.388
19858,F,132931.13700000002
19860,F,57187.877
19879,F,318722.46
19884,F,115957.815
19896,F,149538.26
19931,F,523528.74
19939,F,134936.923
19940,F,15171.236
19946,F,111498.772
19960,F,205638.645
19961,F,5933.228
19965,F,147587.72400000002
19994,F,585110.2509999999
20033,F,606673.2170000001
20036,F,57572.566
20040,F,69630.54800000001
20043,F,32234.050000000003
20055,F,183627.01200000002
20057,F,44400.024000000005
20066,F,107387.54000000001
20067,F,10171.193000000001
20080,F,329781.876
20081,F,15021.41
20090,F,117214.288
20097,F,116532.67700000001
20098,F,40563.949
20120,F,276004.513
20137,F,232845.328
20138,F,12528.044
20143,F,85751.16
20144,F,10623.276
20159,F,272840.044
20178,F,246035.122
20181,F,59311.005000000005
20189,F,214134.193
20193,F,95110.787
20196,F,71201.08899999999
20199,F,165364.588
20210,F,170554.014
20225,F,358763.2
20229,F,91129.694
20232,F,41469.07
20251,F,278868.133
20267,F,257478.91800000003
20271,F,71609.836
20272,F,5268.1269999999995
20273,F,63746.35
20280,F,124482.28600000001
20282,F,51810.466
20346,F,1563921.801
20351,F,127608.25300000001
20355,F,161810.60700000002
20361,F,78218.06700000001
20365,F,123626.296
20368,F,39459.886
20385,F,336619.06
20394,F,246641.162
20426,F,387629.566
20429,F,41685.328
20443,F,266495.64400000003
20447,F,34342.320999999996
20464,F,363057.204
20473,F,98523.142
20482,F,192525.102
20483,F,31634.045000000002
20484,F,3827.085
20488,F,53802.829000000005
20499,F,242359.735
20503,F,92115.095
20504,F,39238.909
20514,F,211647.424
20542,F,523057.49000000005
20558,F,138819.533
20563,F,163256.49599999998
20569,F,157843.096
20576,F,113217.987
20595,F,440440.228
20597,F,12765.945
20602,F,82295.422
20637,F,738286.605
20649,F,192088.10700000002
20651,F,47156.042
20654,F,48470.497
20666,F,138592.289
20672,F,81923.663
20676,F,56759.298
20680,F,82741.697
20697,F,284742.35
20713,F,292301.51999999996
20716,F,38844.254
20724,F,104140.222
20767,F,734192.974
20778,F,224828.139
20781,F,75483.531
20796,F,315272.14800000004
20801,F,125480.401
20803,F,9415.743
20808,F,67842.011
20813,F,37322.655
20831,F,392125.981
20835,F,61365.863
20836,F,2353.296
20857,F,348187.134
20896,F,601337.741
20901,F,62068.157
20905,F,40885.456
20911,F,56513.604999999996
20936,F,321177.35
20946,F,273895.618
20948,F,62062.193
20961,F,90896.20700000001
20964,F,42360.856
20980,F,236633.277
20985,F,58498.271
20988,F,73263.542
20991,F,33728.585
21001,F,97567.995
21003,F,28471.913
21015,F,196974.607
21018,F,19799.669
21022,F,68797.234
21035,F,165573.452
21038,F,14833.401
21040,F,11832.560000000001
21046,F,102092.006
21049,F,94468.739
21054,F,32131.943999999996
21060,F,103247.532
21063,F,90810.109
21070,F,104947.30099999999
21080,F,258758.02800000002
21090,F,225116.556
21096,F,128844.856
21097,F,37469.648
21117,F,330773.448
21122,F,62054.496999999996
21132,F,215417.32200000001
21144,F,256775.276
21158,F,190329.17599999998
21164,F,100478.404
21166,F,77285.091
21199,F,533149.3420000001
21208,F,169526.97
21209,F,12373.534
21210,F,15585.181
21213,F,34608.843
21219,F,65178.90800000001
21227,F,63205.188
21242,F,256435.553
21252,F,125561.31499999999
21254,F,38234.511
21255,F,6615.086
21256,F,36041.45
21266,F,208579.39200000002
21268,F,34022.587
21273,F,106094.597
21278,F,56458.582
21279,F,6406.628000000001
21280,F,21610.018
21295,F,291406.68799999997
21322,F,594735.91
21341,F,321887.60000000003
21343,F,3971.716
21345,F,17652.263000000003
21350,F,84055.261
21353,F,29520.863999999998
21362,F,173702.35400000002
21364,F,19086.131999999998
21375,F,230610.76499999998
21389,F,194365.66700000002
21404,F,342338.183
21419,F,126342.382
21426,F,108418.353
21436,F,150985.611
21455,F,359173.509
21466,F,157657.954
21467,F,197.177
21473,F,35891.166
21481,F,142636.973
21496,F,219585.402
21497,F,32829.699
21506,F,101278.13
21519,F,161547.18399999998
21532,F,338410.51700000005
21533,F,7915.041
21547,F,371728.801
21548,F,55580.316000000006
21559,F,134289.141
21561,F,71253.645
21576,F,272350.913
21581,F,88707.452
21584,F,48208.03
21591,F,135760.132
21605,F,208494.61299999998
21619,F,278339.268
21632,F,244540.552
21648,F,176195.419
21655,F,108329.53600000001
21668,F,197859.99000000002
21672,F,33772.043
21687,F,309872.23099999997
21708,F,360681.67699999997
21730,F,295921.61299999995
21739,F,163467.865
21748,F,202218.839
21757,F,124893.67
21771,F,220446.744
21782,F,224582.01299999998
21794,F,301042.755
21795,F,17361.504
21832,F,549305.384
21845,F,127662.106
21856,F,124731.74
21872,F,172002.45899999997
21876,F,65531.54600000001
21878,F,65548.528
21884,F,140035.15300000002
21897,F,281611.658
21920,F,513359.328
21939,F,488150.705
21941,F,40032.125
21947,F,130505.516
21951,F,70646.721
21952,F,13280.212000000001
21960,F,214967.994
21962,F,46723.21
21999,F,470877.81200000003
22003,F,118441.124
22050,F,938486.4750000001
22071,F,326165.33800000005
22072,F,14507.621000000001
22073,F,3462.0299999999997
22099,F,354853.07899999997
22102,F,51677.255000000005
22105,F,44720.409
22112,F,166140.296
22121,F,112356.099
22122,F,9772.487
22130,F,179866.15699999998
22139,F,225685.476
22142,F,67580.454
22175,F,633599.0839999999
22179,F,78596.17
22184,F,112335.558
22196,F,318344.38999999996
22201,F,47163.776
22215,F,258218.543
22220,F,143525.08599999998
22231,F,249690.508
22241,F,92170.922
22245,F,115761.624
22247,F,52265.695999999996
22283,F,553436.289
22284,F,4388.892
22294,F,121228.59599999999
22298,F,148148.394
22312,F,208781.171
22321,F,105162.941
22324,F,32201.448999999997
22344,F,264432.75299999997
22349,F,50215.794
22357,F,80247.067
22369,F,147686.416
22404,F,544857.9419999999
22406,F,44872.27
22425,F,230153.90099999998
22426,F,18017.583
22427,F,21635.718
22434,F,180644.622
22435,F,33099.046
22450,F,179004.752
22456,F,96989.501
22466,F,142451.288
22478,F,280545.301
22487,F,221320.146
22501,F,213948.43800000002
22507,F,75414.349
22510,F,32988.123
22524,F,398438.126
22526,F,29574.933999999997
22544,F,238596.75
22553,F,157765.762
22560,F,42140.009999999995
22564,F,104659.31999999999
22566,F,9262.207
22597,F,476182.937
22598,F,26776.499
22600,F,47713.047000000006
22604,F,85254.325
22605,F,4955.646
22627,F,503183.684
22628,F,29733.228
22637,F,205619.196
22655,F,442222.14
22659,F,79225.765
22677,F,244860.03600000002
22680,F,33276.299
22693,F,279816.87299999996
22730,F,513319.67399999994
22737,F,58311.35
22767,F,631685.79
22768,F,22628.025999999998
22771,F,76762.80099999999
22779,F,105866.34
22780,F,11181.891
22787,F,82206.226
22788,F,5270.063999999999
22803,F,309622.657
22807,F,91429.007
22809,F,24998.708000000002
22810,F,15443.476
22816,F,115936.833
22821,F,178972.751
22831,F,219947.302
22867,F,723805.187
22868,F,30636.945
22896,F,497486.29
22898,F,40100.676
22901,F,56550.784
22912,F,218246.264
22938,F,370637.43899999995
22978,F,713621.207
22994,F,400408.462
22998,F,222409.272
23009,F,254461.36899999998
23045,F,529168.7520000001
23065,F,180377.78399999999
23074,F,165701.868
23079,F,47270.552
23082,F,79160.458
23084,F,46694.600999999995
23085,F,31645.905
23089,F,68649.451
23113,F,341626.267
23120,F,46268.535
23125,F,47035.72
23129,F,55469.864
23145,F,281041.199
23186,F,666798.782
23194,F,79897.49
23196,F,10148.877
23201,F,66049.963
23211,F,138934.047
23213,F,34540.683000000005
23220,F,136188.659
23227,F,128990.19200000001
23238,F,113967.066
23243,F,90251.93299999999
23246,F,46432.602000000006
23255,F,98545.329
23262,F,111505.81099999999
23263,F,3962.16
23269,F,104218.519
23270,F,10037.998
23292,F,328255.94
23295,F,50060.094999999994
23324,F,499372.35
23336,F,199915.57700000002
23345,F,187130.031
23347,F,27051.538999999997
23349,F,18654.204
23367,F,315738.21099999995
23368,F,13211.655999999999
23372,F,40061.05
23375,F,12606.362000000001
23395,F,428247.755
23400,F,137833.246
23408,F,255015.21399999998
23419,F,167091.736
23436,F,283519.728
23469,F,624960.064
23470,F,30203.424
23473,F,42950.888
23477,F,37065.157999999996
23504,F,592832.592
23511,F,104985.378
23513,F,11349.402
23516,F,28464.971999999998
23524,F,188877.892
23527,F,21907.308
23531,F,149707.356
23532,F,39548.012
23538,F,128338.55700000002
23541,F,14354.346
23543,F,18136.82
23544,F,5378.669000000001
23553,F,132871.04400000002
23556,F,30174.643
23561,F,107741.448
23567,F,111393.24
23571,F,124359.29000000001
23579,F,64153.138
23581,F,67264.66399999999
23595,F,291531.228
23597,F,17548.631
23599,F,28119.417999999998
23606,F,160162.66100000002
23616,F,243161.67799999999
23633,F,300759.098
23649,F,180487.104
23658,F,143997.292
23662,F,62407.527
23669,F,85129.22399999999
23676,F,60993.885
23687,F,233304.906
23696,F,169263.62399999998
23712,F,240266.403
23719,F,114031.241
23721,F,74564.923
23732,F,125349.171
23738,F,103089.40699999999
23745,F,259400.981
23751,F,110319.579
23790,F,545459.808
23799,F,138067.398
23802,F,22729.413999999997
23803,F,12040.829
23807,F,53634.524999999994
23818,F,151139.047
23837,F,310298.449
23846,F,125350.832
23849,F,23617.029
23853,F,55645.657
23882,F,363864.706
23891,F,265447.59599999996
23908,F,350002.768
23912,F,91529.568
23916,F,121033.375
23921,F,57793.439
23928,F,139365.22
23929,F,71039.949
23931,F,21322.171000000002
23934,F,76550.07500000001
23942,F,130739.24600000001
23945,F,36392.850000000006
23951,F,109368.869
23967,F,378497.672
23975,F,112136.754
23987,F,182585.41700000002
23989,F,60397.813
23991,F,15919.655999999999
23994,F,65215.872
23999,F,92739.317
24006,F,100930.548
24053,F,770327.14
24057,F,44541.238
24063,F,55545.780999999995
24067,F,99254.684
24070,F,40913.883
24076,F,32084.942
24084,F,118282.62
24105,F,319326.656
24111,F,115859.243
24117,F,46268.674
24124,F,222827.50699999998
24128,F,154096.293
24130,F,17766.908
24132,F,15771.547
24135,F,37048.091
24136,F,3099.7599999999998
24141,F,51467.964
24152,F,184157.105
24154,F,76941.817
24155,F,16373.5
24156,F,12576.028
24158,F,26543.735
24164,F,57807.031
24180,F,437471.258
24198,F,431060.646
24204,F,199342.28100000002
24216,F,280222.593
24231,F,273331.55
24237,F,61519.469
24261,F,359538.19499999995
24270,F,150233.014
24274,F,63582.974
24277,F,35397.294
24278,F,33386.204999999994
24281,F,16279.378999999999
24298,F,415365.89900000003
24305,F,83034.683
24310,F,69805.493
24312,F,25274.991
24330,F,239685.038
24354,F,375214.673
24398,F,747595.875
24404,F,71670.94
24420,F,305722.188
24425,F,97879.094
24428,F,67412.948
24443,F,362545.74700000003
24459,F,154801.65600000002
24465,F,146964.859
24468,F,36027.338
24473,F,100187.156
24479,F,150291.684
24480,F,4214.982
24499,F,432292.795
24514,F,394114.757
24520,F,84528.211
24533,F,288323.758
24550,F,374365.88899999997
24551,F,7626.451
24565,F,194423.73799999998
24613,F,775342.949
24634,F,327480.418
24645,F,247927.629
24658,F,251994.97
24676,F,305330.877
24683,F,185875.114
24686,F,41731.361
24689,F,75938.66
24709,F,202712.536
24725,F,215019.926
24744,F,349749.73699999996
24745,F,7183.293
24752,F,91397.735
24759,F,98470.29999999999
24766,F,185487.251
24775,F,143371.416
24778,F,37277.962
24779,F,4958.449
24788,F,183432.734
24789,F,30397.739
24790,F,12192.565
24796,F,56051.69
24805,F,156221.79
24808,F,23008.433
24810,F,95739.89199999999
24815,F,85877.78199999999
24844,F,402971.604
24858,F,242399.974
24883,F,452151.53099999996
24912,F,424497.733
24915,F,48531.157
24917,F,8763.803
24937,F,318577.701
24946,F,79652.314
24953,F,135948.197
24955,F,20306.319
24957,F,26473.792
24960,F,12401.481
24963,F,59634.846000000005
24966,F,12955.442
24976,F,147153.852
24999,F,426738.106
25000,F,2326.2079999999996
25013,F,271647.037
25014,F,13577.98
25017,F,97526.13100000001
25032,F,274351.511
25053,F,403473.659
25057,F,38426.877
25063,F,62699.651000000005
25083,F,398527.024
25085,F,36670.884
25087,F,7921.9400000000005
25089,F,44594.663
25124,F,499897.041
25127,F,52578.968
25129,F,37091.402
